2024-10-28 22:04:30,469 - WARNING - Match data for uniqueMatchId 80350701-80445 not found. Skipping period data row.
2024-10-28 22:13:27,591 - ERROR - Error inserting score flow data for match 91351504: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_score_flow`, CONSTRAINT `nrl_mens_score_flow_ibfk_1` FOREIGN KEY (`uniqueMatchId`) REFERENCES `nrl_mens_match` (`uniqueMatchId`))
2024-10-28 22:13:27,691 - ERROR - Error inserting into nrl_mens_match: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_match`, CONSTRAINT `nrl_mens_match_ibfk_2` FOREIGN KEY (`uniquePlayerId`) REFERENCES `player_info` (`uniquePlayerId`))
2024-10-28 22:13:27,692 - ERROR - Error inserting match data for match 91351505: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_match`, CONSTRAINT `nrl_mens_match_ibfk_2` FOREIGN KEY (`uniquePlayerId`) REFERENCES `player_info` (`uniquePlayerId`))
2024-10-28 22:13:27,904 - ERROR - Error inserting into nrl_mens_period: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_period`, CONSTRAINT `nrl_mens_period_ibfk_1` FOREIGN KEY (`uniqueMatchId`) REFERENCES `nrl_mens_match` (`uniqueMatchId`))
2024-10-28 22:13:27,905 - ERROR - Error inserting period data for match 91351505: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_period`, CONSTRAINT `nrl_mens_period_ibfk_1` FOREIGN KEY (`uniqueMatchId`) REFERENCES `nrl_mens_match` (`uniqueMatchId`))
2024-10-28 22:13:27,907 - ERROR - Error inserting into nrl_mens_score_flow: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_score_flow`, CONSTRAINT `nrl_mens_score_flow_ibfk_1` FOREIGN KEY (`uniqueMatchId`) REFERENCES `nrl_mens_match` (`uniqueMatchId`))
2024-10-28 22:13:27,909 - ERROR - Error inserting score flow data for match 91351505: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_score_flow`, CONSTRAINT `nrl_mens_score_flow_ibfk_1` FOREIGN KEY (`uniqueMatchId`) REFERENCES `nrl_mens_match` (`uniqueMatchId`))
2024-10-28 22:13:32,282 - ERROR - Error inserting into nrl_mens_match: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_match`, CONSTRAINT `nrl_mens_match_ibfk_2` FOREIGN KEY (`uniquePlayerId`) REFERENCES `player_info` (`uniquePlayerId`))
2024-10-28 22:13:32,284 - ERROR - Error inserting match data for match 91351606: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_match`, CONSTRAINT `nrl_mens_match_ibfk_2` FOREIGN KEY (`uniquePlayerId`) REFERENCES `player_info` (`uniquePlayerId`))
2024-10-28 22:13:32,605 - ERROR - Error inserting into nrl_mens_period: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_period`, CONSTRAINT `nrl_mens_period_ibfk_1` FOREIGN KEY (`uniqueMatchId`) REFERENCES `nrl_mens_match` (`uniqueMatchId`))
2024-10-28 22:13:32,606 - ERROR - Error inserting period data for match 91351606: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_period`, CONSTRAINT `nrl_mens_period_ibfk_1` FOREIGN KEY (`uniqueMatchId`) REFERENCES `nrl_mens_match` (`uniqueMatchId`))
2024-10-28 22:13:36,177 - ERROR - Error inserting into nrl_mens_match: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_match`, CONSTRAINT `nrl_mens_match_ibfk_2` FOREIGN KEY (`uniquePlayerId`) REFERENCES `player_info` (`uniquePlayerId`))
2024-10-28 22:13:36,178 - ERROR - Error inserting match data for match 91351705: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_match`, CONSTRAINT `nrl_mens_match_ibfk_2` FOREIGN KEY (`uniquePlayerId`) REFERENCES `player_info` (`uniquePlayerId`))
2024-10-28 22:13:36,250 - ERROR - Error inserting into nrl_mens_period: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_period`, CONSTRAINT `nrl_mens_period_ibfk_1` FOREIGN KEY (`uniqueMatchId`) REFERENCES `nrl_mens_match` (`uniqueMatchId`))
2024-10-28 22:13:36,252 - ERROR - Error inserting period data for match 91351705: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_period`, CONSTRAINT `nrl_mens_period_ibfk_1` FOREIGN KEY (`uniqueMatchId`) REFERENCES `nrl_mens_match` (`uniqueMatchId`))
2024-10-28 22:13:36,254 - ERROR - Error inserting into nrl_mens_score_flow: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_score_flow`, CONSTRAINT `nrl_mens_score_flow_ibfk_1` FOREIGN KEY (`uniqueMatchId`) REFERENCES `nrl_mens_match` (`uniqueMatchId`))
2024-10-28 22:13:36,255 - ERROR - Error inserting score flow data for match 91351705: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_score_flow`, CONSTRAINT `nrl_mens_score_flow_ibfk_1` FOREIGN KEY (`uniqueMatchId`) REFERENCES `nrl_mens_match` (`uniqueMatchId`))
